acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.11,-0.15,1.04,-7.25,-12.82,-2.61,31.26
-0.11,-0.11,1.03,-10.55,-9.65,-4.53,31.12
-0.13,-0.1,1.01,-12.5,-1.5,-2.82,31.21
-0.16,-0.15,1.02,13.04,-4.0,-10.08,31.17
-0.12,-0.11,0.98,19.71,0.34,-11.79,31.26
-0.12,-0.13,0.97,24.32,-6.98,-14.84,31.21
-0.09,-0.13,0.9,18.87,-10.53,-19.3,31.17
-0.06,-0.13,0.91,-0.89,-2.7,-18.12,31.17
-0.06,-0.1,0.94,-9.07,-6.32,-16.2,31.21
-0.06,-0.11,0.92,-12.87,-10.66,-21.71,31.12
-0.06,-0.11,0.94,-4.89,-10.93,-24.0,31.17
-0.06,-0.15,0.95,5.22,-19.44,-32.15,31.31
-0.01,-0.13,1.0,2.43,-20.03,-29.51,31.12
-0.01,-0.15,1.04,1.05,-17.16,-30.35,31.17
-0.0,-0.14,1.05,-6.31,-9.4,-32.76,31.12
0.02,-0.15,1.02,-2.41,-3.94,-34.17,31.21
-0.03,-0.17,1.03,-5.21,-0.35,-33.18,31.17
-0.11,-0.24,1.04,4.43,-6.27,-35.91,31.12
-0.05,-0.19,0.97,-1.83,-1.19,-27.13,31.21
-0.05,-0.19,1.02,6.73,-2.78,-18.61,31.17
-0.05,-0.22,0.97,12.89,1.6,-13.8,31.21
-0.06,-0.2,0.99,7.63,7.73,-6.47,31.21
-0.07,-0.18,1.01,9.11,4.92,-2.69,31.12
-0.05,-0.17,0.97,7.08,4.47,-1.25,31.07
-0.06,-0.16,0.97,12.38,7.11,-0.17,31.12
-0.03,-0.16,1.0,12.64,6.5,1.31,31.17
-0.07,-0.17,1.0,9.73,5.37,-1.47,31.26
-0.01,-0.11,0.99,2.58,11.73,2.41,31.12
0.01,-0.1,0.92,1.01,10.75,-3.13,31.17
-0.03,-0.15,0.89,0.46,7.3,-7.01,31.17
-0.02,-0.15,0.89,3.44,0.66,-12.06,31.12
-0.05,-0.19,0.89,-11.45,-3.63,-11.8,31.07
0.04,-0.15,0.91,-29.82,-3.08,-16.79,31.07
-0.0,-0.18,0.95,-47.25,2.61,-11.54,31.12
0.03,-0.17,0.93,-61.88,5.36,-13.07,31.21
0.12,-0.05,0.96,-49.77,7.57,32.64,31.17
-0.0,-0.1,1.04,-32.08,-0.61,12.2,31.21
0.01,-0.14,0.99,-1.31,-4.05,6.96,31.12
-0.02,-0.2,0.93,18.29,-5.16,-0.46,31.07
-0.08,-0.33,0.91,21.95,-11.24,-8.63,31.12
0.03,-0.2,0.97,9.95,-9.08,-8.49,31.12
-0.0,-0.25,0.97,-5.33,-3.56,-0.14,31.17
0.02,-0.23,0.98,-15.54,1.47,6.43,31.12
-0.0,-0.23,0.99,-17.79,5.36,12.52,31.21
0.02,-0.19,1.03,-12.73,7.08,17.36,31.17
0.03,-0.16,1.02,-0.2,8.31,20.79,31.21
0.05,-0.15,0.99,8.58,10.9,20.09,31.12
0.04,-0.16,0.93,16.03,9.59,17.01,31.12
0.04,-0.17,0.94,15.42,4.85,16.32,31.17
0.07,-0.16,0.93,12.53,1.69,16.87,31.21
0.04,-0.15,0.94,9.4,0.35,18.32,31.17
0.05,-0.14,0.98,9.34,0.72,19.02,31.17
0.05,-0.13,0.98,11.15,2.27,18.41,31.12
0.04,-0.15,0.97,13.57,1.83,17.74,31.17
0.04,-0.17,0.97,20.24,1.25,16.2,31.17
0.04,-0.16,1.01,23.28,1.97,17.11,31.21
0.05,-0.17,0.99,24.32,4.32,18.53,31.21
0.05,-0.18,0.96,17.48,7.11,15.25,31.17
0.05,-0.15,0.94,11.15,8.14,13.6,31.21
0.04,-0.16,0.92,5.59,6.73,10.15,31.21
0.03,-0.16,0.91,0.27,4.49,5.92,31.17
0.04,-0.13,0.92,0.02,1.65,5.21,31.21
0.04,-0.12,0.93,-0.17,0.76,3.31,31.21
0.06,-0.11,0.96,-0.73,0.84,0.72,31.17
0.07,-0.1,0.97,-2.38,1.56,-2.0,31.17
0.07,-0.09,0.98,0.84,3.94,-0.35,31.21
0.07,-0.11,0.98,3.86,7.19,-1.48,31.17
0.07,-0.12,0.94,2.31,9.16,-2.95,31.07
0.04,-0.14,0.93,-1.91,7.5,-2.23,31.21
0.03,-0.13,0.94,-3.15,4.93,-1.07,31.17
0.03,-0.15,0.92,0.35,5.22,-2.0,31.17
0.03,-0.16,0.95,5.08,2.82,-0.66,31.12
0.04,-0.15,0.94,4.89,-0.56,-1.01,31.21
0.04,-0.13,0.96,2.37,-0.76,0.49,31.17
0.03,-0.16,0.96,3.42,0.66,1.36,31.21
0.03,-0.16,0.96,4.12,2.61,3.37,31.12
0.03,-0.16,0.97,3.18,2.2,5.68,31.17
0.03,-0.15,0.95,1.36,1.88,7.31,31.12
0.04,-0.14,0.93,-0.52,1.83,6.69,31.12
0.04,-0.14,0.94,1.27,-0.35,8.18,31.17
0.06,-0.14,0.94,-0.02,-2.38,5.63,31.31
0.03,-0.14,0.93,-3.98,-4.05,2.27,31.21
0.04,-0.13,0.97,-4.44,-4.76,2.35,31.07
0.03,-0.13,0.97,-6.56,-4.14,2.58,31.21
0.03,-0.14,0.97,-7.57,-2.98,2.99,31.21
0.03,-0.15,0.96,-8.66,-2.5,3.1,31.21
0.01,-0.17,0.96,-9.85,-2.32,4.03,31.17
0.01,-0.17,0.97,-10.43,-2.56,6.47,31.21
0.02,-0.14,0.96,-10.76,-2.5,7.79,31.17
0.03,-0.13,0.97,-9.66,-2.44,7.36,31.17
0.04,-0.12,0.97,-8.7,-2.72,5.97,31.21
0.02,-0.12,0.99,-8.5,-3.56,4.2,31.26
0.03,-0.13,0.99,-5.77,-3.37,3.34,31.17
0.04,-0.12,0.99,-7.97,0.53,6.15,31.21
0.03,-0.11,0.97,-13.08,1.11,8.67,31.31
0.04,-0.1,0.94,-12.84,1.18,5.34,31.17
0.04,-0.12,0.95,-12.03,-0.44,2.02,31.12
0.05,-0.13,0.95,-5.45,-3.73,-2.63,31.12
0.03,-0.14,0.98,-1.91,-5.65,-6.29,31.17
0.03,-0.16,0.99,-2.37,-5.92,-9.62,31.12
0.03,-0.17,0.99,-3.51,-3.85,-10.35,31.12
0.01,-0.19,1.01,-3.08,-0.95,-7.74,31.07
0.02,-0.18,1.01,-1.05,2.56,-2.61,31.21
0.03,-0.18,0.98,-5.74,6.05,0.08,31.12
0.02,-0.17,0.96,-11.18,6.05,-1.16,31.17
0.02,-0.15,0.97,-13.79,4.87,-2.53,31.12
0.02,-0.15,0.96,-9.19,3.18,-5.22,31.12
0.02,-0.13,0.97,-2.37,1.73,-4.66,31.17
0.0,-0.14,0.94,0.81,0.29,-6.69,31.07
-0.01,-0.17,0.93,-1.3,-2.02,-8.32,31.21
-0.0,-0.17,0.95,-3.37,-4.35,-7.63,31.21
-0.0,-0.17,0.97,-3.47,-4.38,-4.63,31.17
-0.01,-0.17,1.0,2.05,-2.29,0.24,31.21
0.0,-0.18,1.0,7.65,0.64,3.8,31.26
-0.01,-0.19,0.98,9.95,3.98,5.47,31.17
0.07,-0.14,0.92,-3.77,7.44,-5.02,31.21
-0.0,-0.16,0.99,-7.02,4.92,4.17,31.17
0.02,-0.14,0.94,-1.36,5.53,7.44,31.26
0.01,-0.13,0.93,-1.56,6.32,3.28,31.21
0.03,-0.13,0.94,1.5,1.01,1.98,31.07
0.01,-0.15,0.92,-0.27,-1.94,-1.21,31.17
0.0,-0.14,0.96,1.01,-2.9,-3.02,31.21
0.01,-0.14,0.98,4.84,-0.81,-1.44,31.12
0.01,-0.16,0.97,5.91,2.09,-0.93,31.07
0.01,-0.17,0.98,5.56,2.38,-0.53,31.21
0.02,-0.16,0.99,3.08,2.82,0.84,31.17
0.02,-0.14,0.98,5.88,3.95,0.05,31.17
0.02,-0.15,0.98,8.56,4.7,-0.72,31.21
0.01,-0.19,0.95,13.31,0.37,-5.31,31.12
0.0,-0.19,0.96,16.96,-5.88,-7.08,31.07
0.01,-0.19,0.98,19.37,-9.24,-8.03,31.21
0.0,-0.19,1.0,18.2,-8.89,-6.44,31.21
0.03,-0.19,1.03,17.36,-7.62,-2.35,31.17
0.02,-0.22,1.04,18.31,-4.96,0.15,31.21
0.03,-0.22,1.05,20.32,-3.53,1.51,31.12
-0.02,-0.25,1.08,16.38,-1.11,-8.81,31.17
0.07,-0.18,1.0,18.84,-2.06,5.92,31.21
0.05,-0.14,0.97,14.2,-0.02,6.5,31.12
0.07,-0.12,0.99,14.14,-1.07,5.56,31.17
0.06,-0.13,0.96,14.96,-4.38,3.76,31.21
0.05,-0.13,0.96,17.57,-7.01,2.24,31.12
0.04,-0.13,1.0,22.27,-8.12,4.85,31.17
0.05,-0.11,1.02,28.06,-6.26,8.82,31.12
0.05,-0.12,1.01,28.05,-3.63,10.61,31.21
0.05,-0.1,1.0,27.63,-2.46,12.75,31.17
0.05,-0.09,1.01,27.88,-2.93,14.26,31.12
0.07,-0.08,0.98,26.76,-2.03,12.12,31.31
0.07,-0.07,0.95,26.76,-1.02,7.1,31.12
0.07,-0.06,0.93,28.09,-4.08,4.75,31.26
0.03,-0.05,0.91,28.05,-6.15,1.3,31.21
0.06,-0.05,0.95,29.24,-7.44,0.78,31.17
0.08,-0.03,0.95,27.66,-8.84,-3.98,31.07
0.07,-0.03,0.96,23.21,-8.14,-4.37,31.21
0.06,-0.03,0.91,16.38,-6.81,-5.44,31.26
0.05,-0.05,0.9,7.02,-8.32,-7.91,31.17
0.02,-0.07,0.92,9.13,-9.54,-9.31,31.21
0.03,-0.08,0.94,16.29,-11.76,-9.08,31.17
0.02,-0.1,0.94,21.86,-14.63,-7.62,31.17
0.05,-0.08,0.96,21.04,-15.13,-6.82,31.21
0.05,-0.1,0.99,19.63,-11.01,-3.59,31.31
0.06,-0.11,0.99,17.97,-7.82,-1.94,31.17
0.07,-0.08,0.98,14.7,-4.61,0.41,31.21
0.07,-0.06,0.99,11.27,-3.47,3.28,31.17
0.07,-0.04,0.98,11.5,-2.08,5.08,31.26
0.06,-0.02,0.97,11.53,-0.69,4.95,31.12
0.06,-0.02,0.97,9.01,-1.68,3.92,31.17
0.06,-0.03,0.97,6.81,-3.07,2.15,31.17
0.07,-0.02,0.98,6.67,-4.2,0.53,31.12
0.07,-0.02,1.0,6.7,-4.5,-1.07,31.17
0.06,-0.03,1.01,9.05,-5.44,0.23,31.26
0.07,-0.07,1.02,10.2,-5.24,2.98,31.21
0.06,-0.09,1.02,13.77,-4.76,8.12,31.21
0.05,-0.1,1.05,12.18,-3.37,8.69,31.07
0.05,-0.07,1.04,13.97,-0.5,12.12,31.21
0.06,-0.05,1.01,16.78,2.06,16.02,31.21
0.08,-0.02,0.99,16.17,3.82,15.98,31.07
0.07,0.01,0.98,14.85,1.76,14.15,31.21
0.08,0.04,0.96,13.63,-1.56,11.62,31.26
0.19,0.09,0.92,13.5,-2.0,0.7,31.17
0.08,0.02,0.98,12.31,-3.95,6.02,31.21
0.1,0.07,0.95,12.79,-5.36,-0.21,31.12
0.09,0.05,0.98,13.02,-7.65,-1.07,31.17
0.1,0.06,0.98,18.26,-8.5,-2.82,31.21
0.09,0.02,0.96,24.55,-8.32,-5.07,31.12
0.06,0.02,0.91,23.07,-9.65,-5.62,31.07
0.09,-0.01,0.94,18.34,-13.85,-6.92,31.21
0.05,-0.03,0.92,14.12,-12.12,-6.02,31.12
0.05,-0.04,0.94,12.58,-12.4,-3.44,31.17
0.06,-0.04,0.95,10.89,-12.82,-1.4,31.21
0.07,-0.05,0.94,6.5,-12.41,0.46,31.12
0.09,-0.05,0.93,1.21,-12.29,-0.44,31.07
0.08,-0.03,0.94,0.53,-12.84,-2.24,31.21
0.08,-0.02,0.94,6.03,-13.57,-1.63,31.12
0.1,-0.02,0.94,11.05,-14.63,-1.36,31.17
0.09,-0.02,0.92,13.13,-14.09,-0.82,31.12
0.1,-0.04,0.92,9.74,-12.84,-1.44,31.12
0.09,-0.06,0.93,6.47,-11.28,-0.61,31.07
0.1,-0.04,0.95,2.75,-10.02,1.42,31.21
0.13,-0.02,0.94,-1.21,-8.67,2.49,31.12
0.13,0.01,0.96,-2.56,-6.9,2.9,31.17
0.15,0.02,0.95,3.11,-4.44,1.36,31.12
0.14,0.01,0.98,12.15,-1.54,2.61,31.12
0.14,0.01,0.97,21.97,0.46,3.25,31.17
0.13,-0.01,0.93,20.14,1.13,2.15,31.21
0.12,0.0,0.9,11.66,1.25,3.24,31.12
0.1,0.0,0.9,4.29,0.96,5.15,31.17
0.1,0.02,0.9,0.52,-0.03,7.3,31.21
0.11,0.03,0.92,1.05,-2.08,8.08,31.12
0.12,0.04,0.97,2.58,-3.18,7.42,31.17
0.12,0.05,0.98,2.78,-2.18,8.08,31.21
0.14,0.06,0.96,-0.15,0.32,7.02,31.21
0.14,0.07,0.98,-2.35,1.37,7.11,31.17
0.14,0.08,0.99,-2.23,1.79,8.46,31.12
0.15,0.08,0.99,0.69,2.52,6.34,31.21
0.15,0.07,0.98,2.66,2.78,2.73,31.26
0.13,0.06,0.99,4.05,2.46,2.95,31.12
0.13,0.05,0.96,1.04,3.45,2.81,31.21
0.12,0.04,0.94,-4.58,3.44,2.35,31.07
0.1,0.04,0.95,-7.6,1.22,1.33,31.12
0.1,0.03,0.95,-5.82,0.03,-1.24,31.12
0.11,0.03,0.99,-0.2,0.41,-0.85,31.17
0.1,0.03,1.0,3.94,1.34,2.43,31.12
0.09,0.03,1.0,1.34,2.47,4.56,31.21
0.11,0.04,0.97,-1.31,4.12,4.56,31.17
0.11,0.03,0.95,0.0,3.51,1.34,31.12
0.1,0.03,0.96,2.23,0.2,-0.95,31.21
0.11,0.01,0.98,4.0,-2.56,0.92,31.26
0.11,-0.01,0.99,3.74,-1.69,2.34,31.12
0.12,-0.01,0.99,0.92,0.95,2.78,31.12
0.13,0.01,1.0,-1.91,3.04,3.89,31.17
0.13,0.02,0.97,-2.85,2.52,3.21,31.17
0.13,0.04,0.98,-1.8,1.15,2.78,31.21
0.14,0.04,1.0,1.83,1.63,2.44,31.12
0.14,0.04,0.99,5.18,1.97,1.8,31.17
0.13,0.03,0.97,4.5,1.73,0.38,31.21
0.12,0.01,0.97,2.35,0.89,0.18,31.07
0.12,0.02,0.97,-1.16,1.62,1.39,31.26
0.13,0.03,0.98,-2.12,3.22,1.65,31.12
0.13,0.04,0.97,-2.23,4.66,1.92,31.17
0.12,0.02,0.97,-1.66,4.05,2.76,31.17
0.13,0.01,0.96,0.31,2.93,2.17,31.21
0.12,0.01,0.97,1.77,2.44,-0.06,31.26
0.11,0.01,0.96,0.96,1.98,-0.4,31.26
0.1,0.0,0.97,0.38,1.4,2.34,31.21
0.1,0.01,0.98,2.93,3.37,3.8,31.21
0.11,0.03,0.96,4.49,5.69,4.67,31.17
0.11,0.02,0.93,1.3,4.61,5.08,31.12
0.1,0.02,0.92,-1.45,2.49,4.35,31.17
0.1,0.03,0.94,-1.92,1.19,4.98,31.17
0.11,0.03,0.96,-1.62,0.75,4.61,31.21
0.11,0.02,0.95,-3.59,-0.29,3.04,31.21
0.11,0.01,0.96,-0.78,-1.48,4.47,31.17
0.11,0.01,0.93,0.61,-2.24,5.15,31.31
0.1,0.01,0.99,2.79,-3.47,7.76,31.21
0.11,0.03,0.98,2.73,-2.23,9.65,31.17
0.11,0.04,0.97,1.73,0.64,9.68,31.12
0.11,0.03,0.97,0.7,1.19,8.69,31.12
0.1,0.02,0.98,1.69,0.41,8.66,31.17
0.13,0.03,0.98,2.67,0.79,8.38,31.12
0.14,0.05,0.98,-0.87,1.44,5.71,31.12
0.13,0.07,0.97,-1.63,2.17,3.71,31.17
0.14,0.06,0.96,0.96,2.05,0.24,31.21
0.14,0.06,0.99,3.24,1.13,1.11,31.12
0.14,0.05,0.97,2.47,0.93,1.02,31.26
0.12,0.04,0.98,1.97,1.69,-0.17,31.17
0.12,0.03,0.97,1.1,3.05,-2.72,31.21
0.11,0.03,1.0,1.56,2.61,-2.81,31.17
0.1,0.02,0.97,1.01,2.5,-1.66,31.17
0.11,0.02,0.95,-0.52,2.89,-1.74,31.21
0.11,0.04,0.98,-2.34,3.51,0.34,31.21
0.11,0.03,0.96,-2.98,3.48,1.22,31.17
0.11,0.03,0.95,-2.93,2.43,0.27,31.12
0.11,0.02,0.97,0.98,0.98,0.29,31.17
0.11,0.01,0.97,2.93,0.06,-2.73,31.17
0.1,0.02,0.98,3.85,-1.36,-1.71,31.21
0.1,0.01,0.97,3.3,-0.73,1.63,31.26
0.1,0.02,0.97,0.84,0.84,1.3,31.26
0.11,0.01,1.0,-1.31,1.88,1.54,31.02
0.1,0.02,0.98,-3.47,2.03,3.36,31.17
0.11,0.03,0.96,-3.92,1.68,4.56,31.26
0.12,0.04,0.95,-3.6,1.39,3.08,31.21
0.11,0.04,0.95,-1.92,-0.58,1.85,31.12
0.11,0.04,0.97,0.61,-2.98,2.79,31.17
0.13,0.04,0.99,2.44,-2.6,2.34,31.12
0.13,0.03,0.99,2.03,-0.82,3.28,31.17
0.13,0.03,0.97,-1.07,0.09,3.39,31.26
0.12,0.02,1.0,-2.44,0.95,4.7,31.21
0.13,0.04,1.0,-2.03,2.18,5.42,31.07
0.13,0.04,0.97,-3.97,3.18,4.61,31.26
0.13,0.03,0.95,-2.03,1.94,0.05,31.21
0.11,0.03,0.96,0.76,-0.53,0.4,31.17
0.12,0.02,0.98,1.83,-2.34,-0.29,31.26
0.11,0.02,0.98,-0.81,-1.24,0.84,31.02
0.12,0.03,0.99,0.2,1.28,3.07,31.21
0.12,0.02,0.96,-1.13,3.63,4.27,31.17
0.12,0.03,0.97,-0.66,2.15,3.16,31.21
0.12,0.04,0.96,0.75,-0.14,2.44,31.26
0.11,0.03,0.96,3.63,-1.24,0.29,31.17
0.11,0.02,0.96,4.61,-2.02,-0.11,31.21
0.1,0.01,0.96,2.61,-1.98,-0.87,31.17
0.1,0.01,0.97,1.07,-1.07,1.54,31.26
0.1,0.03,0.99,-0.05,0.87,3.36,31.21
0.11,0.03,0.96,0.37,3.13,4.72,31.17
0.1,0.02,0.94,2.67,3.15,2.95,31.17
0.11,0.04,0.92,2.99,0.66,1.33,31.12
0.11,0.03,0.92,0.66,-2.4,-0.55,31.12
0.12,0.03,0.94,-0.35,-2.69,-1.15,31.17
0.13,0.03,0.96,-3.1,-0.93,-1.65,31.21
0.13,0.04,0.96,-5.42,0.87,-2.12,31.17
0.13,0.03,0.96,-6.06,1.6,-2.7,31.26
0.12,0.03,0.97,-4.7,1.27,-3.13,31.21
0.12,0.04,0.99,0.56,1.45,-1.04,31.26
0.13,0.02,0.97,1.88,1.73,-1.69,31.17
