acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.36,0.18,0.91,-4.44,-2.43,-9.33,30.55
0.37,0.16,0.92,-5.51,-1.98,-10.34,30.65
0.35,0.13,0.92,-2.11,-1.18,-11.25,30.51
0.35,0.12,0.92,2.63,-2.61,-9.95,30.46
0.36,0.11,0.94,4.38,-3.69,-9.48,30.46
0.36,0.11,0.96,5.73,-2.5,-9.51,30.51
0.35,0.1,0.96,5.45,1.02,-5.91,30.65
0.35,0.1,0.95,-2.7,5.11,-5.04,30.55
0.35,0.11,0.93,-9.71,8.14,-1.83,30.6
0.3,0.08,0.89,-15.05,10.7,-0.55,30.6
0.32,0.08,0.9,-17.24,11.51,5.6,30.55
0.33,0.11,0.9,-17.82,11.16,6.93,30.55
0.33,0.1,0.9,-15.16,9.47,5.94,30.6
0.33,0.12,0.91,-9.8,8.08,5.94,30.55
0.33,0.12,0.91,-8.31,7.97,6.03,30.65
0.34,0.14,0.92,-9.82,8.41,5.24,30.51
0.33,0.15,0.9,-10.2,10.84,4.56,30.65
0.32,0.15,0.86,-10.21,10.24,0.43,30.55
0.3,0.15,0.85,-5.69,5.65,-0.96,30.6
0.29,0.14,0.85,0.43,0.14,-2.34,30.51
0.28,0.13,0.85,5.98,-1.77,-3.48,30.55
0.29,0.14,0.85,5.15,-2.53,-4.78,30.69
0.26,0.12,0.84,3.59,-1.79,-2.81,30.6
0.25,0.12,0.82,4.0,-1.57,1.53,30.46
0.27,0.13,0.86,3.1,-2.08,8.24,30.65
0.28,0.15,0.84,0.15,-2.41,10.2,30.6
0.29,0.16,0.84,-3.31,-0.82,12.15,30.46
0.3,0.18,0.85,-2.26,-0.26,13.27,30.65
0.31,0.16,0.84,3.4,1.08,11.89,30.51
0.31,0.16,0.8,10.66,0.79,11.71,30.51
0.27,0.13,0.78,13.6,-2.76,10.17,30.55
0.26,0.12,0.77,10.14,-4.31,8.84,30.6
0.25,0.1,0.77,9.39,-3.08,7.42,30.6
0.21,0.07,0.75,14.18,-2.2,9.51,30.65
0.19,0.05,0.71,19.97,-4.67,13.71,30.65
0.2,0.02,0.75,22.69,-7.08,25.92,30.6
0.28,0.07,0.76,24.37,-6.32,36.41,30.6
0.32,0.11,0.75,16.76,-1.18,42.31,30.46
0.32,0.11,0.74,8.11,4.72,46.61,30.46
0.33,0.13,0.7,6.67,7.6,46.96,30.51
0.34,0.16,0.68,8.79,7.19,41.54,30.65
0.33,0.2,0.7,18.47,1.34,34.89,30.55
0.33,0.26,0.66,23.6,-5.44,22.24,30.69
0.34,0.3,0.63,25.98,-13.33,2.08,30.55
0.35,0.33,0.62,34.98,-20.55,-20.37,30.55
0.35,0.33,0.54,44.61,-30.11,-46.12,30.51
0.31,0.27,0.53,58.23,-45.04,-68.46,30.6
0.31,0.21,0.5,71.69,-59.27,-82.34,30.55
0.31,0.13,0.52,77.3,-72.87,-93.11,30.65
0.31,0.06,0.58,81.59,-80.4,-95.04,30.69
0.3,-0.01,0.66,84.12,-79.4,-87.8,30.46
0.3,-0.07,0.73,83.57,-70.32,-74.32,30.55
0.27,-0.08,0.78,77.83,-56.2,-52.92,30.55
0.23,-0.04,0.8,60.2,-36.81,-26.18,30.51
0.19,-0.02,0.78,40.82,-17.88,5.05,30.55
0.16,0.0,0.72,25.82,1.22,34.9,30.51
0.17,0.05,0.69,13.21,15.27,60.53,30.6
0.19,0.1,0.62,-0.35,24.73,81.92,30.65
0.23,0.16,0.52,-15.56,26.9,98.38,30.55
0.31,0.28,0.48,-32.02,22.09,104.2,30.6
0.38,0.42,0.53,-42.32,12.17,96.44,30.55
0.4,0.53,0.59,-35.39,2.64,79.98,30.55
0.38,0.54,0.6,-15.92,-2.12,62.06,30.6
0.31,0.49,0.62,6.53,-5.79,44.23,30.65
0.25,0.45,0.61,16.35,-6.34,33.07,30.55
0.22,0.39,0.6,13.16,-1.63,33.8,30.55
0.24,0.34,0.55,-0.53,5.85,38.11,30.6
0.32,0.34,0.54,-19.97,11.47,44.49,30.55
0.41,0.38,0.55,-44.64,9.71,40.27,30.6
0.4,0.48,0.62,-63.89,1.68,30.6,30.6
0.36,0.47,0.66,-65.4,3.45,19.88,30.55
0.29,0.44,0.72,-49.82,14.32,14.15,30.65
0.2,0.38,0.66,-38.5,28.67,17.83,30.6
0.23,0.37,0.56,-45.76,37.07,26.69,30.55
0.32,0.38,0.47,-75.6,29.97,26.67,30.55
0.39,0.37,0.5,-106.82,7.04,18.95,30.6
0.47,0.34,0.67,-116.84,-18.4,7.15,30.6
0.5,0.27,0.87,-96.67,-32.12,-9.21,30.55
0.46,0.11,1.08,-65.28,-27.88,-22.12,30.65
0.41,-0.03,1.21,-40.44,-9.69,-20.75,30.51
0.38,-0.12,1.16,-37.53,12.92,-6.44,30.46
0.39,-0.19,1.1,-59.82,32.32,7.98,30.55
0.48,-0.14,1.01,-92.44,39.48,21.98,30.69
0.58,-0.04,1.0,-118.67,35.42,31.13,30.65
0.64,-0.02,1.03,-118.7,27.48,26.12,30.55
0.69,0.02,1.13,-108.14,24.03,9.71,30.6
0.7,0.06,1.3,-90.49,26.15,-7.79,30.55
0.71,0.04,1.35,-72.46,42.5,-24.5,30.55
0.65,-0.01,1.22,-57.47,59.4,-40.29,30.6
0.59,-0.18,1.06,-37.51,59.79,-55.48,30.51
0.52,-0.33,1.01,-12.67,35.98,-61.34,30.55
0.51,-0.39,1.05,15.31,2.53,-63.31,30.55
0.54,-0.34,1.19,15.57,-11.73,-58.76,30.6
0.66,-0.28,1.35,-8.58,1.4,-55.86,30.55
0.62,-0.25,1.43,-43.68,32.72,-41.82,30.65
0.6,-0.17,1.39,-82.7,61.86,-28.29,30.6
0.54,-0.11,1.29,-108.52,78.23,-24.15,30.55
0.49,-0.07,1.14,-103.53,79.86,-18.46,30.55
0.45,0.0,0.96,-77.8,62.43,-16.72,30.6
0.44,0.04,0.89,-52.66,32.58,-26.87,30.55
0.41,0.01,0.89,-33.21,1.02,-37.28,30.55
0.41,0.01,0.96,-20.53,-21.25,-41.18,30.6
0.44,0.01,1.08,-21.07,-27.33,-39.37,30.51
0.45,-0.05,1.18,-32.78,-18.75,-43.11,30.55
0.44,0.03,1.22,-38.12,-7.33,-36.34,30.65
0.47,0.17,1.1,-51.98,2.81,-31.16,30.51
0.45,0.14,0.93,-56.61,-0.6,-37.19,30.55
0.43,0.03,0.89,-46.03,-19.94,-37.25,30.55
0.4,-0.09,0.83,-30.35,-46.35,-46.93,30.6
0.38,-0.21,0.98,-18.23,-72.03,-42.99,30.46
0.42,-0.32,1.2,-18.24,-80.02,-30.75,30.55
0.45,-0.4,1.35,-30.92,-65.86,-15.89,30.6
0.47,-0.44,1.44,-41.33,-43.79,-0.92,30.6
0.41,-0.45,1.42,-32.02,-22.31,8.92,30.55
0.41,-0.43,1.45,-5.83,-6.93,4.43,30.69
0.47,-0.36,1.36,23.86,-2.63,8.43,30.51
0.47,-0.33,1.19,23.02,-3.31,-3.66,30.46
0.42,-0.32,1.13,6.18,-0.38,-9.95,30.55
0.4,-0.28,1.08,-4.92,6.5,-6.52,30.6
0.41,-0.26,0.98,-10.46,12.23,-7.97,30.55
0.42,-0.25,0.99,-12.5,10.87,-10.76,30.55
0.44,-0.23,1.01,-12.64,6.05,-14.11,30.6
0.46,-0.24,1.04,-6.29,7.02,-17.21,30.51
0.47,-0.2,1.12,6.23,13.77,-19.02,30.55
0.49,-0.17,1.15,22.09,23.54,-15.68,30.6
0.47,-0.16,1.07,35.85,31.31,-11.82,30.6
0.43,-0.16,0.99,33.89,33.01,-7.97,30.55
0.4,-0.13,0.89,17.68,30.78,-1.39,30.55
0.38,-0.13,0.84,-3.24,30.76,-0.82,30.51
0.36,-0.13,0.86,-14.63,28.66,-0.87,30.65
0.36,-0.1,0.9,-14.41,23.15,2.4,30.55
0.38,-0.05,0.93,-9.02,18.09,-0.09,30.51
0.36,-0.07,0.97,3.01,15.63,-7.1,30.55
0.36,-0.11,1.0,18.35,16.23,-5.94,30.46
0.36,-0.09,0.98,23.27,17.31,-2.96,30.6
0.36,-0.09,0.94,14.6,16.38,-1.11,30.6
0.34,-0.1,0.92,11.6,12.49,4.03,30.55
0.36,-0.08,0.9,13.97,8.73,4.79,30.51
0.34,-0.08,0.91,14.9,0.43,3.91,30.6
0.37,-0.06,0.91,9.42,-5.68,0.82,30.55
0.38,-0.05,0.92,1.19,-8.17,-0.85,30.55
0.37,-0.06,0.96,-2.37,-8.67,-2.24,30.6
0.38,-0.1,0.99,1.97,-9.13,-3.33,30.46
0.39,-0.15,1.05,10.53,-8.9,-0.78,30.55
0.42,-0.11,1.08,9.71,-4.37,2.93,30.46
0.43,-0.06,1.06,6.23,1.82,3.48,30.6
0.43,-0.07,1.02,5.66,9.24,1.82,30.55
0.41,-0.05,0.98,8.38,11.53,-0.75,30.6
0.4,-0.04,0.95,10.87,8.7,-2.89,30.6
0.38,-0.05,0.92,11.86,6.49,-4.95,30.46
0.37,-0.05,0.89,9.82,7.34,-4.79,30.6
0.36,-0.06,0.85,4.2,7.65,-5.22,30.41
0.33,-0.12,0.87,0.98,3.04,-3.48,30.55
0.32,-0.16,0.87,8.89,-2.34,-2.08,30.55
0.32,-0.15,0.91,21.85,-6.58,-1.77,30.6
0.35,-0.13,0.91,25.92,-8.41,-3.33,30.55
0.36,-0.14,0.91,24.21,-7.77,-1.4,30.65
0.35,-0.1,0.89,18.46,-4.92,0.32,30.6
0.34,-0.1,0.86,15.16,-1.07,3.21,30.55
0.33,-0.1,0.84,14.4,-1.21,6.34,30.46
0.33,-0.08,0.81,13.42,-4.5,7.44,30.51
0.33,-0.09,0.8,10.93,-8.49,6.98,30.51
0.33,-0.09,0.82,9.27,-12.11,8.99,30.55
0.35,-0.03,0.82,2.41,-14.09,10.93,30.6
0.38,0.01,0.85,-6.72,-13.71,10.53,30.6
0.38,-0.03,0.9,-10.52,-11.31,8.44,30.55
0.38,-0.04,0.93,-11.25,-8.05,6.61,30.55
0.37,-0.05,0.94,-6.81,-5.83,5.63,30.51
0.34,-0.05,0.89,-3.56,-3.91,2.06,30.55
0.33,-0.06,0.89,-1.53,-4.21,2.43,30.55
0.32,-0.07,0.86,-7.62,-6.63,3.85,30.51
0.29,-0.1,0.82,-14.56,-9.95,5.28,30.55
0.31,-0.07,0.82,-18.98,-14.6,6.66,30.55
0.34,-0.09,0.89,-19.44,-18.61,9.69,30.51
0.39,-0.06,0.95,-18.81,-18.99,12.9,30.55
0.42,-0.01,1.05,-26.23,-11.82,29.51,30.55
0.46,0.04,1.09,-32.84,1.22,35.68,30.6
0.46,0.0,1.09,-30.32,13.24,29.86,30.6
0.44,-0.04,1.0,-23.53,20.05,18.63,30.55
0.41,-0.1,0.94,-13.83,13.76,3.27,30.51
0.37,-0.14,0.93,-8.78,4.41,-4.11,30.51
0.35,-0.17,0.95,-7.3,-1.73,-4.75,30.46
0.37,-0.15,0.96,-8.37,-2.47,-5.62,30.55
0.39,-0.15,0.99,-3.48,-1.16,-4.17,30.6
0.39,-0.15,1.02,4.81,-0.24,-2.43,30.46
0.39,-0.12,0.99,11.62,-0.34,-1.36,30.55
0.41,-0.1,0.98,14.21,0.78,3.85,30.6
0.39,-0.12,0.94,12.26,2.26,5.34,30.65
0.4,-0.11,0.93,8.95,0.99,7.28,30.65
0.39,-0.11,0.93,8.56,-0.4,7.19,30.51
0.4,-0.11,0.91,12.63,-2.26,4.99,30.46
0.39,-0.1,0.9,15.37,-2.61,2.09,30.55
0.39,-0.1,0.91,15.98,-1.95,3.1,30.6
0.39,-0.1,0.87,9.92,0.11,0.2,30.6
0.36,-0.12,0.87,5.3,0.44,0.29,30.55
0.37,-0.13,0.89,5.74,-1.01,1.05,30.65
0.37,-0.1,0.87,5.83,-2.63,1.82,30.51
0.38,-0.06,0.87,3.05,-3.01,2.02,30.55
0.4,-0.02,0.88,-4.15,-0.35,6.95,30.51
0.36,-0.03,0.83,-9.45,2.47,4.21,30.51
0.38,-0.04,0.86,-12.87,4.43,6.6,30.55
0.35,-0.09,0.87,-15.36,3.83,7.18,30.55
0.35,-0.11,0.86,-17.63,4.18,6.09,30.6
0.33,-0.12,0.88,-18.56,5.16,8.12,30.65
0.32,-0.11,0.87,-13.68,5.25,8.32,30.55
0.32,-0.13,0.86,-4.61,2.2,7.63,30.51
0.33,-0.11,0.85,5.28,-2.2,7.27,30.6
0.38,-0.05,0.87,4.27,-3.34,12.53,30.55
0.36,-0.08,0.9,-1.13,-3.08,13.42,30.55
0.36,-0.11,0.89,-9.51,1.69,13.94,30.6
0.33,-0.12,0.9,-14.24,4.14,13.21,30.46
0.29,-0.12,0.89,-21.63,7.1,8.32,30.51
0.29,-0.14,0.93,-19.56,3.82,5.34,30.51
0.37,-0.15,0.92,-9.65,1.07,12.85,30.55
0.37,-0.13,0.93,-1.82,-0.34,12.78,30.51
0.38,-0.12,0.94,4.81,-2.93,9.6,30.51
0.39,-0.12,0.94,7.92,-3.83,6.69,30.46
0.38,-0.09,0.93,8.9,-4.49,4.02,30.55
0.39,-0.11,0.95,7.01,-4.35,2.7,30.6
0.38,-0.14,0.95,9.97,-5.73,2.6,30.55
0.4,-0.13,0.96,14.5,-6.55,3.13,30.55
0.4,-0.12,0.98,20.58,-6.41,3.62,30.6
0.41,-0.09,0.96,20.87,-3.89,2.58,30.55
0.42,-0.08,0.95,16.41,-1.56,0.98,30.55
0.41,-0.07,0.97,9.56,0.58,2.73,30.51
0.4,-0.1,0.94,9.74,1.73,2.08,30.51
0.41,-0.08,0.93,6.7,4.98,2.61,30.55
0.39,-0.08,0.94,2.78,4.12,2.95,30.41
0.38,-0.1,0.9,2.29,3.95,4.47,30.6
0.39,-0.09,0.9,3.21,4.14,3.11,30.55
0.39,-0.07,0.91,3.28,3.3,2.66,30.51
0.39,-0.07,0.9,1.77,3.77,2.24,30.51
0.38,-0.08,0.89,0.47,4.31,2.5,30.46
0.37,-0.1,0.89,-0.61,3.56,2.2,30.46
0.36,-0.11,0.9,-2.24,1.6,2.2,30.51
0.36,-0.12,0.9,1.15,0.75,3.89,30.55
0.36,-0.12,0.92,2.43,1.98,5.16,30.55
0.38,-0.11,0.91,4.29,2.55,5.63,30.6
0.37,-0.13,0.91,3.36,4.21,3.97,30.55
0.37,-0.12,0.92,2.24,3.65,5.33,30.55
0.37,-0.11,0.93,2.41,3.59,10.2,30.6
0.38,-0.08,0.88,2.69,4.06,6.9,30.51
0.37,-0.08,0.87,6.18,2.31,3.66,30.55
0.37,-0.09,0.89,12.53,-0.72,2.08,30.6
0.36,-0.09,0.89,14.78,-2.37,2.44,30.6
0.37,-0.09,0.89,8.99,-2.72,1.22,30.65
0.37,-0.1,0.93,4.79,-0.47,4.93,30.65
0.39,-0.08,0.91,4.38,2.35,2.23,30.6
0.39,-0.08,0.91,7.71,3.18,0.99,30.55
0.38,-0.1,0.9,9.5,2.08,0.61,30.46
0.38,-0.09,0.88,5.1,1.65,0.44,30.51
0.37,-0.1,0.89,1.79,2.09,0.55,30.55
0.37,-0.09,0.89,3.47,2.96,0.64,30.55
0.36,-0.1,0.89,6.58,1.6,-0.15,30.6
0.36,-0.1,0.89,7.71,-1.25,0.76,30.6
0.37,-0.08,0.9,0.09,-0.73,5.07,30.55
0.36,-0.1,0.89,-3.07,0.85,5.05,30.51
0.37,-0.09,0.9,-2.41,2.61,4.56,30.51
0.37,-0.09,0.9,0.96,1.63,4.15,30.46
0.38,-0.09,0.89,1.6,-0.9,2.99,30.55
0.38,-0.07,0.87,0.58,-1.79,0.95,30.51
0.38,-0.07,0.88,0.44,-1.92,-1.83,30.55
0.38,-0.1,0.89,2.44,-3.33,-3.24,30.46
0.37,-0.1,0.91,4.14,-5.28,-3.85,30.6
0.38,-0.09,0.92,4.14,-4.7,-3.73,30.51
0.39,-0.08,0.9,1.97,-2.05,-1.69,30.65
0.38,-0.08,0.91,-1.44,-1.04,-1.71,30.6
0.38,-0.07,0.91,-3.11,-0.15,-0.32,30.51
0.38,-0.09,0.92,-2.11,0.09,0.15,30.55
0.37,-0.09,0.9,-0.37,-0.38,-0.03,30.51
0.39,-0.06,0.9,-1.11,0.85,2.12,30.51
0.38,-0.08,0.91,-2.53,0.5,2.75,30.65
0.38,-0.06,0.9,-4.15,-0.34,1.62,30.46
0.39,-0.07,0.92,-3.73,-0.96,0.89,30.6
0.37,-0.09,0.92,-2.06,-1.47,0.17,30.55
0.38,-0.08,0.94,-2.53,-0.37,0.96,30.65
0.37,-0.09,0.94,-4.78,1.4,1.95,30.51
0.37,-0.1,0.92,-6.29,2.44,3.08,30.6
0.37,-0.09,0.91,-8.69,2.27,4.17,30.55
0.36,-0.11,0.9,-7.83,-0.31,3.01,30.6
0.36,-0.1,0.91,-6.43,-2.64,2.24,30.6
0.37,-0.1,0.92,-3.3,-3.33,1.8,30.55
0.37,-0.1,0.91,-6.0,-2.6,2.15,30.55
0.37,-0.11,0.92,-9.04,-2.49,2.84,30.6
0.37,-0.11,0.9,-10.76,-2.43,3.01,30.46
0.37,-0.11,0.92,-7.11,-2.95,2.58,30.55
0.37,-0.11,0.92,-1.44,-3.65,1.21,30.69
0.38,-0.11,0.94,0.72,-2.99,1.71,30.55
0.38,-0.11,0.93,1.79,-1.95,1.65,30.55
0.37,-0.11,0.91,0.2,0.43,2.84,30.51
0.37,-0.11,0.92,-1.42,1.51,3.57,30.51
0.37,-0.11,0.91,-1.56,1.57,3.88,30.55
0.36,-0.12,0.89,0.29,0.64,3.45,30.51
0.36,-0.11,0.89,2.02,-0.5,3.5,30.51
0.37,-0.12,0.9,3.68,-1.27,3.25,30.65
0.38,-0.09,0.9,1.65,-0.52,3.94,30.55
0.38,-0.08,0.92,-2.67,1.28,5.37,30.51
0.39,-0.09,0.91,-5.15,3.21,4.81,30.65
0.38,-0.09,0.9,-4.37,4.14,4.72,30.65
0.37,-0.1,0.9,-2.47,3.07,3.36,30.55
0.38,-0.1,0.89,-0.58,1.77,3.83,30.51
0.37,-0.11,0.89,1.02,0.63,3.77,30.46
0.38,-0.1,0.9,0.09,0.53,3.34,30.6
0.38,-0.11,0.89,-0.35,0.63,2.32,30.6
0.38,-0.11,0.9,-0.73,0.15,2.15,30.55
0.38,-0.11,0.92,-0.53,-0.12,2.34,30.55
0.38,-0.11,0.92,-0.75,0.53,1.88,30.51
0.4,-0.09,0.9,-0.76,2.09,1.85,30.55
0.39,-0.1,0.89,-1.73,2.08,1.4,30.55
0.38,-0.1,0.89,-1.53,0.31,0.95,30.51
0.39,-0.09,0.9,0.38,-1.44,0.17,30.55
0.39,-0.09,0.9,1.94,-1.76,0.78,30.65
0.39,-0.1,0.9,0.81,-0.76,1.51,30.55
0.38,-0.11,0.89,-3.04,-0.6,1.57,30.6
0.38,-0.11,0.89,-6.79,-0.38,1.71,30.55
0.37,-0.12,0.89,-7.1,-1.28,0.43,30.51
0.35,-0.13,0.88,-4.69,-3.01,1.05,30.6
0.36,-0.13,0.88,-3.69,-4.27,2.26,30.65
0.37,-0.11,0.88,-5.19,-4.66,4.92,30.46
0.36,-0.13,0.86,-5.33,-5.21,6.26,30.6
0.36,-0.16,0.88,-2.55,-6.41,6.89,30.55
0.36,-0.16,0.9,0.93,-7.5,8.03,30.65
0.37,-0.15,0.91,1.71,-7.62,7.27,30.6
0.37,-0.14,0.92,1.53,-6.69,7.27,30.65
0.38,-0.14,0.91,1.86,-5.01,7.97,30.55
0.41,-0.09,0.94,-1.42,-2.46,12.49,30.65
0.41,-0.09,0.9,-5.27,-1.01,12.4,30.51
0.41,-0.09,0.9,-10.14,0.29,11.8,30.55
0.42,-0.09,0.89,-9.8,-0.29,10.12,30.6
0.41,-0.08,0.91,-7.05,-1.63,7.33,30.6
0.42,-0.09,0.92,-0.75,-2.63,3.65,30.55
0.41,-0.1,0.94,5.3,-2.34,0.63,30.55
0.43,-0.09,0.94,6.95,-0.47,0.18,30.6
0.41,-0.11,0.92,5.33,1.47,-0.03,30.55
0.4,-0.1,0.9,0.5,1.74,-0.76,30.55
0.4,-0.09,0.9,-1.56,0.44,-1.01,30.51
0.42,-0.09,0.9,-0.58,-0.52,-0.61,30.46
0.41,-0.1,0.91,1.16,-0.32,-0.5,30.65
0.41,-0.11,0.91,0.52,0.61,-0.15,30.55
0.4,-0.12,0.91,-2.15,1.92,0.87,30.6
0.39,-0.14,0.91,-4.53,2.12,1.02,30.55
0.38,-0.14,0.9,-3.82,2.03,0.98,30.51
0.37,-0.14,0.88,-1.79,1.02,0.29,30.6
0.37,-0.14,0.87,-1.56,-0.76,-0.53,30.55
0.37,-0.13,0.87,-2.58,-2.34,-1.02,30.55
0.36,-0.14,0.85,-3.86,-3.08,-0.93,30.6
0.34,-0.15,0.83,-4.84,-4.4,-0.93,30.65
0.34,-0.17,0.83,-2.95,-7.36,0.67,30.65
0.34,-0.18,0.84,-1.15,-8.72,1.85,30.6
0.34,-0.21,0.87,1.68,-9.33,4.32,30.55
0.36,-0.17,0.88,0.0,-7.44,6.89,30.65
0.37,-0.15,0.86,-2.84,-4.26,7.5,30.55
0.38,-0.17,0.85,-4.0,-2.78,8.12,30.51
0.39,-0.14,0.85,-6.2,-4.56,8.78,30.65
0.41,-0.11,0.86,-8.89,-6.26,8.14,30.6
0.42,-0.1,0.89,-8.29,-6.41,6.44,30.51
0.42,-0.09,0.9,-5.8,-5.59,5.91,30.55
0.42,-0.1,0.91,-3.98,-4.41,5.1,30.65
0.43,-0.1,0.93,-3.66,-2.72,5.54,30.6
0.42,-0.11,0.93,-3.42,-1.24,6.58,30.55
0.42,-0.11,0.92,-5.27,0.18,7.54,30.65
0.43,-0.12,0.91,-6.23,-0.02,5.68,30.6
0.43,-0.11,0.94,-5.68,-0.93,4.6,30.6
0.44,-0.11,0.95,-3.24,-1.92,3.6,30.65
0.44,-0.12,0.94,-1.51,-1.28,3.69,30.55
0.44,-0.14,0.94,-2.52,0.15,3.59,30.6
0.43,-0.15,0.96,-3.91,1.37,3.19,30.55
0.43,-0.14,0.97,-5.22,2.49,4.0,30.55
0.43,-0.16,0.94,-2.02,2.35,3.16,30.6
0.43,-0.14,0.94,0.95,2.17,2.09,30.55
0.42,-0.14,0.94,2.35,1.71,1.63,30.55
0.42,-0.14,0.94,2.66,2.47,2.38,30.51
0.42,-0.14,0.9,2.64,3.51,1.68,30.55
0.41,-0.15,0.91,4.32,3.11,2.92,30.55
0.4,-0.15,0.91,7.53,1.56,3.54,30.51
0.4,-0.17,0.9,10.44,0.73,2.53,30.6
0.4,-0.15,0.9,8.66,1.08,5.33,30.55
0.4,-0.14,0.89,7.21,1.19,6.37,30.46
0.4,-0.14,0.88,6.29,3.1,5.88,30.6
0.4,-0.15,0.87,8.03,2.95,4.47,30.55
0.4,-0.13,0.85,8.61,1.1,3.27,30.69
0.4,-0.13,0.86,10.0,-0.67,2.11,30.51
0.4,-0.12,0.89,11.89,-0.29,3.22,30.55
0.4,-0.13,0.87,11.01,1.68,4.72,30.6
0.4,-0.14,0.87,8.23,1.88,4.92,30.6
0.4,-0.13,0.86,3.48,1.86,5.6,30.55
0.4,-0.13,0.86,6.29,1.6,4.29,30.55
0.39,-0.14,0.87,6.9,1.57,2.64,30.51
0.39,-0.14,0.87,6.78,-0.55,1.44,30.69
0.39,-0.15,0.88,4.21,-0.99,1.28,30.55
0.39,-0.15,0.91,2.95,1.05,3.83,30.55
0.39,-0.15,0.9,2.24,3.48,3.01,30.6
