acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.06,0.18,1.06,24.75,16.46,80.75,31.07
0.06,0.14,1.04,25.66,19.36,73.44,31.02
0.05,0.08,0.99,25.51,21.91,72.06,31.17
0.01,0.0,0.99,28.11,16.78,67.34,31.07
0.03,-0.03,0.99,29.21,15.22,71.42,31.12
0.04,-0.06,0.99,30.05,16.95,74.66,31.07
0.05,-0.08,0.98,24.98,20.44,76.75,31.17
0.05,-0.11,0.96,19.25,21.27,78.73,31.21
0.09,-0.07,0.95,13.01,20.37,76.5,31.07
0.11,-0.03,0.97,10.69,20.84,68.47,31.07
0.12,-0.05,0.95,12.32,21.95,61.27,31.02
0.13,-0.08,0.96,22.15,21.8,56.7,31.12
0.16,-0.06,0.94,33.69,19.69,53.37,31.17
0.2,-0.04,0.92,42.6,18.03,49.01,31.12
0.17,-0.07,0.91,48.27,16.49,48.95,31.12
0.16,-0.09,0.88,50.4,13.42,51.33,31.07
0.18,-0.08,0.87,48.56,11.24,53.31,31.02
0.19,-0.05,0.89,43.65,9.91,54.27,31.02
0.21,0.0,0.9,37.66,10.89,57.28,31.07
0.26,0.06,0.88,28.53,12.6,56.23,31.12
0.27,0.09,0.89,19.94,15.59,55.77,31.02
0.24,0.08,0.86,16.89,14.17,54.14,31.07
0.25,0.08,0.87,17.88,10.09,50.11,31.12
0.24,0.09,0.87,21.15,6.56,48.26,31.12
0.25,0.12,0.85,17.62,5.91,43.63,30.98
0.27,0.15,0.85,13.31,6.0,43.85,31.12
0.27,0.16,0.86,8.78,5.95,41.02,31.12
0.28,0.18,0.85,3.11,3.4,38.49,30.98
0.32,0.22,0.85,1.76,-1.3,38.89,31.12
0.29,0.2,0.82,-3.48,-1.8,36.05,31.12
0.3,0.25,0.84,-15.01,-1.15,40.84,30.98
0.27,0.14,0.77,-18.79,5.91,35.62,31.21
0.26,0.13,0.85,-21.04,-3.4,44.46,31.12
0.27,0.17,0.83,-13.04,-13.39,39.39,31.07
0.26,0.14,0.84,-4.61,-17.08,35.94,31.07
0.27,0.17,0.86,7.01,-23.11,38.76,31.12
0.3,0.14,0.85,3.16,-20.89,38.05,31.12
0.3,0.12,0.87,-2.29,-22.43,38.64,30.98
0.33,0.13,0.9,2.18,-23.45,33.51,31.02
0.37,0.17,0.9,6.31,-19.86,21.97,31.07
0.38,0.15,0.97,9.19,-14.78,11.37,31.17
0.38,0.13,1.0,2.05,-5.5,9.86,31.02
0.37,0.1,0.98,-13.57,4.89,10.37,31.07
0.35,0.1,0.93,-30.27,13.63,8.58,31.07
0.33,0.13,0.88,-39.5,16.43,5.13,31.12
0.29,0.11,0.82,-37.34,10.96,-0.21,31.07
0.23,0.05,0.8,-25.33,2.11,-3.88,31.17
0.25,0.05,0.79,-18.09,-6.0,-8.5,31.12
0.24,-0.0,0.78,-20.2,-11.01,-13.25,31.02
0.24,-0.03,0.81,-24.08,-14.73,-10.73,31.07
0.27,-0.03,0.89,-27.59,-13.31,-6.82,31.12
0.26,-0.05,0.96,-22.21,-7.74,0.41,30.98
0.32,-0.03,1.0,-17.39,4.11,8.0,31.17
0.33,-0.02,0.95,-27.95,17.18,10.38,31.12
0.3,-0.03,0.9,-43.73,21.73,10.41,31.07
0.3,-0.05,0.86,-48.73,22.92,6.17,31.07
0.28,-0.05,0.8,-38.31,17.22,-0.93,31.02
0.27,-0.07,0.79,-25.54,8.9,-6.53,31.07
0.26,-0.12,0.81,-16.31,1.25,-8.9,31.17
0.25,-0.12,0.82,-21.05,-1.21,-9.24,31.12
0.24,-0.15,0.85,-28.37,2.35,-3.27,31.02
0.23,-0.18,0.88,-35.13,7.91,5.68,31.07
0.22,-0.2,0.85,-36.52,10.09,14.31,31.12
0.24,-0.18,0.88,-36.14,9.91,22.61,31.07
0.26,-0.14,0.88,-34.09,7.42,29.37,31.07
0.28,-0.07,0.86,-36.64,5.82,29.79,31.02
0.32,-0.02,0.87,-40.46,2.41,25.76,30.98
0.34,0.02,0.83,-37.66,-5.63,17.79,31.07
0.38,0.07,0.82,-23.94,-20.23,4.38,31.02
0.39,0.03,0.84,-0.27,-36.6,-9.39,31.07
0.35,-0.04,0.88,25.98,-49.3,-16.95,31.07
0.34,-0.11,0.97,31.51,-55.19,-12.95,31.02
0.38,-0.14,1.07,20.05,-48.93,1.45,31.12
0.4,-0.1,1.09,-7.92,-32.69,15.56,31.07
0.4,-0.04,1.1,-34.89,-18.98,23.62,31.02
0.41,0.0,1.1,-42.85,-12.66,23.97,31.07
0.42,0.05,1.07,-30.96,-15.53,15.54,30.98
0.43,0.06,1.05,-12.18,-23.3,1.27,31.02
0.41,0.0,1.04,7.98,-33.51,-9.59,31.07
0.4,-0.07,1.07,23.53,-42.21,-14.76,31.07
0.39,-0.13,1.14,28.6,-44.37,-16.09,31.02
0.38,-0.17,1.21,18.09,-38.4,-10.31,31.07
0.36,-0.17,1.27,-1.33,-25.37,-1.13,31.07
0.36,-0.15,1.26,-20.44,-6.82,9.47,31.02
0.36,-0.14,1.27,-24.56,8.89,20.31,31.12
0.33,-0.14,1.22,-19.34,18.05,24.44,30.98
0.35,-0.05,1.17,-12.03,19.51,18.56,31.12
0.38,0.04,1.11,-10.67,20.15,7.82,31.07
0.33,0.01,1.1,-3.25,19.13,3.3,31.07
0.29,-0.02,1.04,4.46,17.86,2.15,31.02
0.24,-0.05,1.03,5.53,17.22,0.67,31.12
0.21,-0.07,1.0,3.25,17.62,1.4,30.98
0.17,-0.11,0.95,-2.14,19.51,3.21,31.12
0.15,-0.11,0.97,-3.71,19.28,11.07,31.02
0.16,-0.06,0.96,-3.45,21.34,18.41,30.98
0.18,0.0,0.97,-2.61,23.6,21.24,31.12
0.19,0.04,0.98,1.13,26.5,22.44,31.12
0.21,0.06,0.96,7.31,29.6,20.98,31.07
0.22,0.09,0.89,11.77,29.45,14.49,31.12
0.23,0.12,0.88,9.89,26.73,4.41,31.12
0.2,0.09,0.86,10.64,24.05,1.02,31.07
0.16,0.03,0.86,15.39,20.44,-1.13,31.02
0.15,0.03,0.83,17.18,17.1,-5.63,31.02
0.14,0.03,0.84,15.57,12.31,-8.9,30.98
0.14,0.04,0.87,12.24,8.34,-8.64,31.12
0.14,0.02,0.89,8.17,8.27,-6.89,31.02
0.15,0.04,0.95,5.68,11.79,-5.83,31.07
0.16,0.05,0.97,3.22,15.91,-6.93,31.02
0.15,0.05,0.93,2.73,18.9,-13.39,31.02
0.17,0.01,0.9,7.95,18.75,-19.21,31.07
0.16,-0.01,0.97,15.3,16.87,-13.48,31.12
0.13,-0.06,0.95,16.85,15.42,-10.78,31.02
0.1,-0.09,0.93,11.24,17.05,-8.87,31.17
0.1,-0.1,0.94,4.26,20.6,-2.99,31.12
0.12,-0.07,0.93,-7.27,21.11,-1.66,31.12
0.13,-0.03,0.9,-15.77,17.44,-5.4,31.07
0.12,-0.02,0.88,-15.25,11.16,-10.0,31.12
0.09,-0.03,0.89,-6.32,3.21,-12.08,31.02
0.11,-0.03,0.87,4.66,-4.32,-14.47,31.07
0.09,-0.07,0.89,10.85,-11.45,-15.5,31.07
0.11,-0.07,0.94,11.08,-16.37,-12.6,31.12
0.1,-0.1,1.0,6.89,-15.31,-7.82,31.02
0.12,-0.09,0.99,-1.83,-7.65,-3.82,31.07
0.12,-0.08,0.97,-12.72,-0.87,-0.41,31.02
0.11,-0.09,0.95,-22.43,1.01,1.54,31.07
0.11,-0.09,0.94,-22.2,-1.79,1.71,30.98
0.12,-0.07,0.95,-17.05,-7.1,-0.85,31.02
0.13,-0.06,0.94,-6.6,-12.34,-4.24,31.07
0.15,-0.05,0.97,5.73,-16.12,-7.11,31.07
0.16,-0.04,1.0,11.57,-17.85,-8.43,31.12
0.16,-0.07,1.05,12.9,-15.36,-6.6,31.07
0.15,-0.08,1.06,12.49,-8.43,-0.55,30.98
0.17,-0.07,1.04,9.62,-0.15,5.1,31.12
0.16,-0.07,1.03,5.01,4.82,8.7,31.02
0.16,-0.03,0.99,2.21,6.27,11.85,31.07
0.17,-0.03,0.99,3.71,7.24,12.14,31.12
0.16,-0.03,0.96,3.36,6.99,10.0,31.02
0.16,-0.05,1.0,2.05,6.49,8.0,31.07
0.18,-0.02,1.03,1.86,7.95,9.39,31.12
0.19,-0.01,1.02,4.72,11.4,7.92,31.02
0.2,-0.0,0.98,5.27,12.98,6.27,31.07
0.2,-0.0,0.96,2.02,9.47,3.6,31.12
0.18,-0.0,0.97,-4.31,6.09,5.85,31.02
0.18,0.01,0.92,-8.34,5.92,7.51,30.98
0.18,0.0,0.92,-9.33,6.03,5.39,31.07
0.18,0.01,0.94,-5.39,2.38,4.7,31.02
0.18,0.01,0.96,1.79,-1.74,2.79,31.02
0.16,-0.03,0.95,3.24,-4.26,2.72,31.07
0.18,-0.03,0.92,-1.91,-3.04,-1.68,31.02
0.16,-0.05,0.97,-1.69,-1.37,-0.43,30.98
0.16,-0.06,0.97,2.29,-1.36,-0.37,31.07
0.18,-0.04,0.97,4.78,-3.21,-2.61,31.02
0.18,-0.05,0.98,5.54,-4.63,-2.46,31.07
0.17,-0.04,0.99,2.41,-3.66,-1.3,31.07
0.18,-0.02,0.98,0.53,-1.39,-1.6,31.02
0.18,-0.03,0.99,2.29,1.34,-0.4,30.98
0.17,-0.04,0.98,4.41,0.6,-0.58,31.07
0.15,-0.04,0.96,4.82,-1.45,-0.44,31.02
0.15,-0.04,0.98,6.69,-2.37,2.29,31.02
0.15,-0.04,0.98,10.82,-0.78,3.05,31.07
0.16,-0.03,0.98,10.79,1.05,3.56,31.12
0.17,-0.01,0.98,6.99,1.76,4.11,31.02
0.17,-0.01,0.96,0.38,1.59,3.42,31.07
0.17,0.01,0.95,-4.98,1.28,0.69,30.93
0.16,-0.01,0.95,-3.31,0.81,-1.5,31.12
0.15,-0.01,0.99,6.73,-1.16,-0.66,30.98
0.16,-0.03,0.99,11.19,-1.77,-0.37,31.12
0.17,-0.02,0.98,7.02,-0.69,-0.06,31.02
0.15,-0.02,1.0,1.85,2.44,3.57,31.07
0.16,-0.01,0.97,-0.82,6.64,4.35,31.12
0.17,0.01,0.95,-3.89,8.08,4.96,31.12
0.15,-0.0,0.94,-4.32,5.83,3.68,31.02
0.14,-0.01,0.92,-2.79,2.12,0.72,31.12
0.13,-0.02,0.94,1.48,-0.81,-1.48,31.12
0.16,-0.02,0.93,6.98,-3.63,-1.71,31.07
0.15,-0.03,0.95,6.38,-4.61,-2.53,31.17
0.15,-0.02,0.99,5.83,-3.82,1.19,31.02
0.15,-0.02,1.01,4.63,1.82,3.89,30.98
0.16,-0.01,0.99,1.3,8.18,4.46,30.98
0.15,-0.0,0.95,-2.85,10.5,3.89,31.02
0.15,0.01,0.9,-7.31,6.99,2.05,31.07
0.14,0.0,0.89,-4.27,2.05,0.2,31.07
0.14,-0.02,0.9,2.02,-2.44,-2.47,31.12
0.17,-0.01,0.93,2.81,-5.24,-2.93,31.02
0.14,-0.02,0.96,0.89,-6.4,-1.74,31.07
0.15,-0.02,0.99,2.24,-3.85,0.53,31.02
0.17,-0.03,1.0,1.97,0.18,2.2,31.17
0.17,-0.01,0.99,2.02,2.03,2.21,31.07
0.17,-0.03,0.97,0.4,2.05,0.38,31.02
0.17,-0.03,0.97,0.43,0.02,-1.59,31.02
0.18,-0.01,0.97,-1.83,-1.24,-3.92,31.07
0.18,0.0,0.97,-3.76,-2.67,-4.26,31.12
0.18,-0.02,0.98,-6.12,-3.56,-3.97,31.02
0.17,-0.04,1.02,-1.45,-3.11,-0.18,31.07
0.18,-0.02,1.03,2.43,-0.05,0.76,31.12
0.18,-0.0,1.03,1.98,2.47,-0.67,31.02
0.19,-0.01,1.02,2.38,6.84,-1.8,31.07
0.18,-0.03,0.99,0.72,7.15,-5.21,31.02
0.17,-0.04,0.99,-1.91,4.24,-4.58,31.02
0.18,-0.02,0.93,-7.94,0.38,-3.39,31.17
0.15,-0.03,0.95,-12.76,-3.66,-3.74,31.02
0.12,-0.06,0.96,-12.99,-4.79,1.97,31.02
0.16,-0.02,0.99,-2.49,-0.14,0.26,31.07
0.17,-0.02,1.0,1.05,5.77,1.1,31.02
0.18,-0.0,0.99,2.27,5.56,0.49,30.93
0.18,0.01,1.01,7.86,4.64,-0.2,31.07
0.2,0.04,0.98,15.25,5.63,-7.16,31.02
0.17,0.01,1.0,16.26,6.14,-11.66,31.12
0.17,-0.01,0.96,12.44,5.79,-10.92,31.07
0.16,-0.02,0.93,5.68,5.95,-10.7,31.02
0.14,-0.04,0.92,-3.98,4.56,-6.7,31.12
0.14,-0.02,0.93,-8.09,3.3,-6.93,31.07
0.14,-0.04,0.97,-7.98,3.37,-5.37,31.02
0.15,-0.02,0.95,-5.18,1.88,-7.4,31.12
0.17,-0.0,0.94,-6.95,1.31,-10.78,31.07
0.15,-0.01,0.99,-2.06,2.26,-9.02,31.12
0.18,-0.01,1.0,9.68,5.94,-2.99,31.02
0.16,-0.02,0.97,10.76,9.8,-1.01,31.17
0.15,-0.05,1.01,1.37,6.85,6.64,31.02
0.27,0.04,0.83,-49.71,17.6,-15.24,31.12
0.12,-0.02,1.09,-39.07,22.85,-0.37,31.07
0.12,-0.04,1.0,-26.2,25.71,10.82,31.02
0.13,-0.05,0.87,-17.31,20.05,3.91,31.12
0.1,-0.04,0.9,-14.7,9.05,-2.06,31.07
0.11,-0.04,0.93,-11.6,1.76,-6.4,31.12
0.1,-0.06,0.96,-5.42,1.69,-10.08,31.12
0.12,-0.04,0.98,-2.93,1.91,-10.29,31.07
0.15,-0.03,0.96,-4.08,1.42,-7.68,31.07
0.09,-0.05,0.99,-0.23,3.15,-7.89,31.02
0.15,-0.04,0.99,-0.34,1.5,-5.73,31.07
0.12,-0.03,0.98,5.08,-3.85,2.18,30.98
0.16,-0.03,1.0,6.41,2.24,1.77,31.02
0.13,-0.08,0.91,-14.24,2.49,-10.63,30.93
0.13,-0.05,0.97,-16.75,-3.18,-8.7,30.98
0.1,-0.05,0.98,-7.77,4.93,-10.09,31.12
0.1,-0.07,0.97,6.09,1.36,-7.37,31.02
0.11,-0.06,0.98,15.56,-1.63,-4.76,31.07
0.13,-0.05,0.97,12.96,-1.34,-1.73,31.02
0.13,-0.06,1.01,10.6,2.52,1.59,31.02
0.14,-0.05,1.0,3.18,8.49,2.06,30.98
0.15,-0.03,0.99,-4.03,11.16,0.2,31.02
0.16,-0.01,0.98,-8.56,10.75,-1.21,31.12
0.14,-0.02,0.95,-6.87,8.4,-4.27,30.98
0.13,-0.03,0.95,-2.26,5.16,-5.16,31.07
0.13,-0.04,0.92,-1.54,1.94,-5.5,31.02
0.1,-0.07,0.93,-3.59,-0.44,-4.03,31.02
0.11,-0.07,0.95,-7.63,-1.44,-2.26,31.07
0.12,-0.05,1.01,-9.24,0.79,3.65,31.02
0.14,-0.04,1.03,-9.01,8.03,6.76,31.07
0.16,-0.03,0.98,-13.08,13.47,4.52,31.07
0.15,-0.04,0.96,-14.93,13.79,2.27,31.02
0.12,-0.05,0.96,-16.81,9.74,-2.14,31.02
0.1,-0.06,0.94,-9.31,5.95,-2.4,31.07
0.11,-0.06,0.95,-3.83,5.1,-2.58,31.02
0.11,-0.05,0.94,-1.15,3.18,-4.26,31.02
0.11,-0.06,0.93,-1.66,0.99,-7.69,30.98
0.11,-0.05,0.95,-3.07,-1.94,-8.46,30.98
0.1,-0.06,0.98,-0.24,-1.47,-6.0,31.02
0.1,-0.07,1.01,8.21,-0.17,-3.71,31.02
0.14,-0.02,0.97,13.33,4.49,-0.81,31.07
0.13,-0.04,0.95,8.69,3.77,1.91,31.02
0.1,-0.06,0.95,4.41,-0.12,3.25,30.98
0.11,-0.07,0.92,4.37,-0.58,0.63,30.98
0.13,-0.02,0.93,5.66,0.12,4.12,31.02
0.07,-0.06,0.96,12.78,-3.42,8.35,30.88
0.11,-0.05,0.94,23.73,-2.93,11.34,30.98
0.1,-0.07,0.95,28.0,-0.92,12.93,31.02
0.11,-0.06,0.98,22.52,-3.1,14.27,31.02
0.11,-0.04,0.97,8.96,-0.93,13.76,31.07
0.15,0.01,1.0,2.29,4.32,11.79,31.12
0.12,-0.03,1.0,8.11,2.92,10.78,31.02
0.12,-0.05,0.96,16.46,-1.34,4.96,31.12
0.13,-0.06,0.96,27.02,-6.03,-3.24,31.07
0.1,-0.07,0.98,22.99,-10.37,0.11,31.02
0.12,-0.05,1.01,19.45,-9.51,-0.32,31.07
0.14,-0.04,1.02,13.74,-4.03,4.81,31.07
0.13,-0.03,1.0,10.7,1.11,3.28,31.02
0.14,-0.01,0.99,13.05,-1.98,7.79,30.98
0.13,-0.02,0.98,15.8,0.06,8.89,31.07
0.15,-0.01,0.97,9.04,1.33,2.75,31.02
0.15,-0.01,0.98,1.83,0.15,5.21,31.02
0.13,0.01,0.94,-1.53,1.31,4.03,30.98
0.13,-0.01,0.96,-0.08,1.22,1.36,31.02
0.12,-0.01,0.97,2.21,-2.14,-0.2,31.02
0.13,-0.0,0.97,5.25,-4.67,-2.37,31.07
0.14,0.01,0.97,1.91,-2.15,-3.1,31.02
0.12,-0.02,1.0,0.95,-0.44,0.08,31.12
0.18,0.04,0.98,-7.1,2.2,-0.08,31.07
0.14,-0.01,0.99,-12.18,3.37,1.82,30.98
0.15,0.0,0.96,-12.05,4.44,2.66,31.02
0.13,-0.0,0.97,-6.99,4.15,3.76,31.07
0.13,-0.01,0.94,-3.66,3.19,2.2,31.07
0.13,-0.02,0.95,-5.97,1.63,1.79,31.02
0.13,-0.03,0.96,-4.12,0.69,1.33,31.07
0.13,-0.03,0.96,-0.14,1.39,-1.51,30.98
0.13,-0.03,0.98,6.03,0.27,-0.61,31.02
0.12,-0.03,0.97,5.31,-0.26,-0.17,30.93
0.12,-0.02,0.94,1.02,-0.63,1.13,30.98
0.11,-0.01,0.95,3.54,0.38,3.28,31.02
0.12,0.01,0.93,5.16,1.5,2.64,31.12
0.12,-0.01,0.95,4.24,-0.24,1.54,30.98
0.11,-0.02,0.95,2.05,-1.97,1.36,31.02
0.12,-0.0,0.95,1.11,-2.12,0.76,31.02
0.14,-0.01,0.95,1.13,-2.03,0.98,30.98
0.13,-0.01,0.95,-1.44,-2.75,-0.23,31.12
0.13,-0.0,0.97,-1.37,-3.13,1.36,31.12
0.13,-0.02,0.98,0.96,-1.44,3.11,31.07
0.13,-0.02,0.96,0.06,-0.98,2.85,31.07
0.14,-0.01,0.98,-2.26,-0.81,4.85,31.02
0.14,-0.01,0.99,-3.71,0.05,8.38,31.02
0.13,-0.04,1.0,-2.5,-0.23,7.71,31.07
0.12,-0.03,0.98,2.66,-0.12,7.02,30.93
0.12,-0.03,0.96,4.7,1.27,5.39,31.07
0.11,-0.06,0.99,9.16,-1.19,5.07,30.98
0.12,-0.04,0.97,4.7,-4.23,6.92,31.02
0.13,-0.01,0.98,-0.24,-2.87,5.4,31.02
0.15,-0.0,1.0,1.6,0.12,5.27,31.07
0.13,-0.02,0.97,4.93,1.34,3.6,31.12
0.14,-0.01,0.98,6.84,-1.19,2.05,31.12
0.13,-0.01,0.98,5.37,-1.3,2.34,30.98
0.14,-0.01,1.0,6.7,-2.55,4.31,30.93
0.15,0.01,1.0,6.08,1.07,7.73,31.02
0.14,0.0,0.98,9.91,2.72,13.47,31.02
0.13,0.0,0.93,4.58,1.31,9.39,31.07
0.14,0.01,0.97,4.27,-4.2,8.4,31.02
0.13,-0.01,1.0,15.3,-4.02,12.75,31.07
0.17,-0.0,0.97,23.48,-2.58,7.83,31.07
0.13,-0.04,0.98,19.88,-1.77,6.21,31.02
0.14,-0.0,0.98,7.89,-1.42,5.45,31.07
0.14,-0.01,0.98,-1.56,-0.87,6.69,30.98
0.14,-0.01,0.99,-0.08,2.84,7.82,31.02
0.15,0.0,0.98,2.96,4.24,6.02,31.12
0.14,0.0,0.97,3.25,2.75,6.12,31.17
0.14,0.0,0.95,0.14,1.34,4.09,31.02
0.13,-0.0,0.94,-1.45,1.27,2.95,31.02
0.14,0.0,0.94,-3.85,0.82,1.66,31.07
0.13,0.0,0.95,-3.98,-1.25,1.95,31.02
0.13,-0.01,0.97,0.9,-1.91,3.05,31.12
0.13,-0.0,0.97,6.21,-1.08,2.23,31.07
0.13,0.0,0.97,6.03,0.47,1.98,31.07
0.12,0.01,0.96,7.73,1.74,2.85,31.02
0.14,0.02,1.01,9.71,1.25,5.13,31.07
0.16,0.02,0.93,2.96,1.77,5.68,31.07
0.14,0.02,0.95,-1.36,1.13,3.08,31.02
0.13,0.01,0.94,-2.47,2.09,4.17,30.98
0.13,0.02,0.92,-5.86,0.52,-0.26,31.07
0.11,-0.0,0.95,-6.87,-1.16,0.38,31.02
0.12,0.0,0.96,-1.91,-2.96,1.54,31.02
0.12,-0.01,0.95,1.07,-3.27,0.14,30.98
0.14,0.0,0.97,4.52,-3.48,0.14,31.12
0.15,-0.0,0.97,5.68,-4.02,-1.02,31.02
0.15,0.0,0.99,5.56,-4.26,0.46,31.07
0.16,0.0,1.0,3.34,-1.56,3.25,31.02
0.16,0.01,0.97,-1.27,0.78,3.01,31.12
0.15,0.01,0.97,-6.2,0.96,2.63,30.98
0.14,-0.0,0.96,-4.24,-0.75,0.4,31.02
0.14,-0.0,0.98,-0.63,-2.55,-0.06,31.02
0.15,-0.01,1.01,6.34,-3.4,0.76,30.98
0.15,-0.0,0.98,7.74,-1.13,-1.01,30.98
0.14,0.0,0.97,4.93,0.7,0.06,31.02
0.15,0.0,0.98,4.26,0.63,-0.35,31.02
0.14,0.0,0.97,4.78,-0.98,-0.79,31.17
0.17,0.0,0.95,3.53,-0.84,-3.37,31.02
0.16,0.01,0.95,1.4,-2.98,-3.89,31.07
0.15,0.01,0.96,-0.4,-2.89,-3.15,31.07
0.15,0.01,0.96,-1.16,-1.68,-2.67,31.02
0.15,0.02,0.97,-4.99,-0.82,-1.11,30.98
0.16,0.06,0.98,-6.96,-0.76,2.03,31.07
0.16,0.02,0.96,-4.49,-0.52,0.96,31.02
0.15,0.01,0.96,0.75,-1.51,-2.5,31.12
0.14,-0.01,0.98,4.38,-3.73,-3.22,31.07
0.14,-0.02,0.98,3.44,-3.82,-2.49,31.02
0.14,-0.01,0.98,0.96,-1.16,-0.2,31.02
0.14,-0.02,0.96,-6.2,2.78,0.6,30.98
0.15,0.0,0.96,-11.79,3.31,-0.31,31.02
0.15,0.01,0.94,-10.47,0.78,-2.43,31.02
0.14,0.01,0.94,-1.04,-3.25,-4.58,31.07
0.14,0.0,0.96,6.81,-6.72,-4.72,31.02
0.14,-0.01,0.98,10.09,-8.34,-4.63,31.02
0.15,0.0,1.0,6.35,-4.85,-0.89,31.07
0.14,-0.01,0.98,-0.32,-0.23,0.69,30.98
0.14,-0.01,0.96,-6.95,2.5,2.26,31.12
0.14,0.01,0.95,-10.34,3.83,3.88,30.98
0.15,0.02,0.93,-10.23,1.3,1.77,31.07
0.15,0.02,0.96,-4.96,-1.95,0.75,31.02
0.16,0.01,0.96,4.38,-4.87,-0.73,31.02
0.15,-0.01,0.96,8.15,-6.2,-2.17,30.98
0.15,-0.01,0.99,5.08,-4.85,-0.49,31.12
0.16,0.01,1.0,-2.53,-1.85,2.37,30.98
0.16,0.01,0.99,-6.87,2.5,3.63,30.98
